Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
s.Oliver RED LABEL,Stiefeletten aus echten Leder,Hellbraun,36|37|38|39|40|41|42,Damen Stiefeletten von s.Oliver|Modell Pepper|Echtes Leder |Überknöchelhoher Schaft|Abgerundete Spitze|Seitlicher Reißverschluss|Zierriemen mit Fransenbesatz|Absatzhöhe: 5 cm|Farbe Hellbraun|Artikelnummer 9540200,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,49.95
Tamaris,Sandalette in Metallicoptik,Rosa,36|37|38|39|40|41|42,Damen Sandalette von Tamaris|Metallicoptik|Riemen|Riemenverschluss|Niedriger Absatz|Gummisohle|Absatzhöhe: 6 cm|Farbe Rosa|Artikelnummer 9634227,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Synthetik|Sohle: 100% Gummi,,39.95,39.95
Hilfiger Denim,Zehentrenner mit Riemen in Metallicoptik,Gold|Silber,36|37|38|39|40|41|42,"Damen Zehentrenner von Hilfiger Denim|Strapazierfähiges Material|Abgerundete Spitze|Riemen in Metallicoptik|Sohle aus Gummi|Sohlenhöhe: 1,5 cm|Farbe Silber|Artikelnummer 9582188","Hauptmaterial 1: 55% Polyester, 30% Polyurethan, 15% Baumwolle|Futter 1: 55% Polyurethan, 45% Nylon|Sohle: 100% Gummi", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,39.95,39.95
s.Oliver RED LABEL,Sandaletten mit Plateausohle,Cognac ,36|37|38|39|40|41,"Damen Sandaletten von s.Oliver|Lederoptik|Plateausohle|Blockabsatz|Offene Spitze|Elastische Einsätze|Dornschließe|Plateauhöhe: 3 cm|Absatzhöhe: 9,5 cm|Farbe Cognac |Artikelnummer 9448663",Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,69.95,41.95
New Balance,Sneaker aus echtem Veloursleder,Mittelgrau,"4|4|35|4,5|35,5|5|36,5|6|37|6,5|37,5|7|38|7,5|39|8|40|8,5|40,5|9","Damen Sneaker von New Balance|Echtes Veloursleder|Kontrasteinsätze aus Textil|Logo-Aufnäher und Ferse aus reflektierendem Material|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Mittelgrau|Artikelnummer 9494289","Hauptmaterial 1: 50% Leder, 50% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi",,99.95,69.95
DKNY,Slipper aus Nappaleder,Schwarz,"36|6|37|6,5|37,5|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10",Damen Slipper von DKNY|Nappaleder|Textile Einsätze|Abgerundete Spitze|Logo-Prägung|Gummisohle|Sohlenhöhe: 2 cm|Absatzhöhe: 3 cm|Farbe Schwarz|Artikelnummer 9440347,Hauptmaterial 1: 100% Nappaleder|Hauptmaterial 2: 100% Textil|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,135.95,67.95
s.Oliver RED LABEL,Pumps mit kleinem Plateau,Beige|Dunkelblau,36|37|38|39|40|41,"Damen Pumps von s.Oliver|Lacklederoptik|Abgerundete Spitze |Kleines Plateau|Pfennigabsatz|Logo-Prägung|Absatzhöhe: 9,5 cm|Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 9634798",Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,49.95,49.95
Castañer,Espadrilles mit Plateausohle,Weiß|Beige,36|37|38|39|40|41,"Damen Espadrilles von Castañer|Modell Campesina|Canvas|Keilabsatz, Plateausohle und Ferse aus Jute|Gummisohle|Abgerundet Spitze|Schnürverschluss|Absatzhöhe: 6 cm|Plateauhöhe: 3 cm|Farbe Beige|Artikelnummer 9461191",Hauptmaterial 1: 100% Canvas|Hauptmaterial 2: 100% Jute|Sohle: 100% Gummi,,99.95,59.95
Tamaris,Chelsea Boots mit Flügelkappe,Mittelbraun,36|37|38|39|40|41|42,"Damen Chelsea Boots von Tamaris|Leder und Textil|Elastischer, überknöchelhoher Schaft|Abgerundete Spitze|Lasche am Schaft|Lyralochung|Flügelkappe|Rahmennaht|Profilsohle|Sohlenhöhe: 2,5 cm|Absatzhöhe: 4 cm|Schafthöhe: 15,5 cm|Schaftweite: 10 cm|Farbe Mittelbraun|Artikelnummer 9540174",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,79.95,59.95
SunZ,Sandalen mit gekreuzten Riemen in Flechtoptik,Mittelgrau|Schwarz,36|37|38|39|40|41,"Damen Sandalen von Sunz|Gekreuzte Riemen in Flechtoptik|Modell Adriana Braided|Innensohle in Lederoptik|Gummisohle mit Besatz in Flechtoptik|Sohlenhöhe: 2,5 cm|Farbe Mittelgrau|Artikelnummer 9562717",Hauptmaterial 1: 100% Textil|Futter 1: 100% Synthetik|Sohle: 100% Gummi,,89.95,52.95
Tamaris,Pumps mit Besatz in Metallicoptik,Mittelgrau,36|37|38|39|40|41|42,"Damen Pumps von Tamaris|Lederoptik|Blockabsatz|Besatz in Metallicoptik|Eckige Spitze|Absatzhöhe: 6 cm|Sohlenhöhe: 0,2 cm|Farbe Mittelgrau|Artikelnummer 9541438",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi,,49.95,39.95
Apple of Eden,Stiefelette aus Veloursleder,Blau,36|37|38|39|40|41,"Damen Stiefelette von Apple of Eden|Modell Harlem|Echtes Veloursleder|Zweifarbiges Design |Abgerundete Spitze |Knöchelhoher Schaft|Kubanischer Absatz|Seitliche Reißverschlüsse|Absatzhöhe: 7,5 cm|Farbe Blau|Artikelnummer 9559032",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,119.95,49.95
s.Oliver RED LABEL,Slip-On Sneaker aus Canvas,Altrosa|Dunkelgrau,37|38|39|40|41|42,"Damen Slip-On Sneaker von s.Oliver|Canvas|Knöchelhoher Schaft|Elastische Einsätze |Ziernähte |Logo-Print|Textiler Besatz in Flechtoptik|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Dunkelgrau|Artikelnummer 9448650",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,49.95,39.95
UGG,Boots mit Lammfellfutter,Mittelbraun,37|6|38|7,"Damen Boots von UGG Australia|Modell Rosamaria|Echtes Leder|Lammfellfutter|Gummisohle|Abgerundete Spitze|Überknöchelhoher Schaft|Besatz im Ethno-Look|Sohlenhöhe: 2,5 cm|Farbe Mittelbraun|Artikelnummer 9576709",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi,,189.95,189.95
s.Oliver RED LABEL,Sneaker mit Häkelspitze,Weiß,37|38|39|40|41|42,Damen Sneaker von s.Oliver|Textil mit Besatz aus Häkelspitze|Gummisohle|Abgerundete Spitze mit Vorderkappe|Schnürverschluss|Sohlenhöhe: 2 cm|Farbe Weiß|Artikelnummer 9448643,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Kunststoff|Futter 2: 100% Textil|Sohle: 100% Gummi,,49.95,39.95
Lauren Ralph Lauren,Zehentrenner mit Logo-Applikation,Schwarz|Orange,"35,5|5|36,5|6|38|7|39|8|40,5|9|42|10",Damen Zehentrenner von Lauren Ralph Lauren|Modell Ryanne|Riemen in Lederoptik|Logo-Applikation in Goldoptik|Innensohle mit Besatz in Lederoptik|Gummisohle mit Zierstreifen|Sohlenhöhe: 1 cm|Farbe Orange|Artikelnummer 9635456,Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Synthetik|Sohle: 100% Gummi,,49.95,49.95
s.Oliver RED LABEL,Wedges mit Glitter-Effekt,Marineblau|Mittelbraun,36|37|38|39|40|41|42,Damen Wedges von s.Oliver|Textil-Oberfläche mit Glitter-Effekt|Abgerundete Spitze|Geschlossene Ferse|Riemchenverschluss|Keilabsatz in Flechtoptik|Gummisohle|Absatzhöhe: 8 cm|Farbe Marineblau|Artikelnummer 9451266,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,39.95,24.95
Tommy Hilfiger,Wedges mit geflochtenen Riemen,Gelb,36|37|38|39|40|41,"Damen Wedges von Tommy Hilfiger |Textil mit Lederdetails|Geflochtene Riemen|T-Riemen|Riemenverschluss|Keilabsatz mit geflochtenem Besatz|Gummisohle|Absatzhöhe: 11,5 cm|Farbe Gelb|Artikelnummer 9591595",Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Sohle: 100% Gummi,,119.95,119.95
s.Oliver RED LABEL,Slip-On Sneaker mit Logo-Stickerei,Mittelgrau|Rosé|Bleu,36|37|38|39|40|41|42,"Damen Slip-On Sneaker von s.Oliver|Canvas|Gummisohle|Abgerundete Spitze mit Vorderkappe|Zierösen|Logo-Stickerei|Sohlenhöhe: 2,5 cm|Farbe Mittelgrau|Artikelnummer 9634808",Hauptmaterial 1: 100% Canvas,,39.95,39.95
Pepe Jeans,Sneaker aus Mesh mit Details in Metallicoptik,Gold,36|37|38|39|40|41,Damen Sneaker von Pepe Jeans |Modell Gable Gold|Mesh|Details in Metallicoptik|Kontrastbesatz mit Glitter-Effekt|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Gold|Artikelnummer 9635547,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Gummi|Sohle: 100% Gummi,,69.95,69.95
Selected Femme,Sneaker 'Donna' aus Leder,Cognac |Weiß,36|37|38|39|40|41,Damen Sneaker von SELECTED FEMME|Modell Donna|Echtes Leder|Straußenlederoptik|Kontrasteinsatz im Fersenbereich|Schnürverschluss|Innensohle aus Leder|Gummisohle|Sohlenhöhe: 3 cm|Farbe Cognac |Artikelnummer 9632668,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,129.95,129.95
Bernie Mev ,Ballerinas in Metallicoptik - geflochten,Anthrazit,36|37|38|39|40|41,"Damen Ballerinas von Bernie Mev|Geflochtenes, elastisches Material in Metallicoptik|Abgerundete Spitze|Kontrasteinsatz an der Ferse|Gummisohle|Sohlenhöhe: 2 cm|Farbe Anthrazit|Artikelnummer 9710156",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,79.95,79.95
ASH,Sandalette aus echtem Veloursleder,Mittelbraun,36|37|38|39|40|41,"Damen Sandalette von ASH|Modell Alexa|Echtes Veloursleder|Offene Spitze|Schnürverschluss mit Zierquasten|Reißverschluss an der Ferse|Blockabsatz|Nietenbesatz|Ziersteinbesatz|Absatzhöhe: 10,5 cm|Farbe Mittelbraun|Artikelnummer 9642814",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,249.0,249.0
Tommy Hilfiger,Textile Sneakers Gigi Hadid,Weiß|Dunkelblau,37|38|39|40|41,Damen Sneakers von Tommy Hilfiger|Canvas|Gummisohle|Abgerundete Spitze|High Top |Schnürverschluss|Patches|TOMMY X GiGi Collection|Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 9606127,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Besatz 1: 100% Synthetik|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,129.95,129.95
Apple of Eden,Sandalen mit Zierperlenbesatz,Cognac |Weiß,37|38|39|40|41,"Damen Sandalen von Apple of Eden|Riemen aus echtem Leder|Zehenschlaufe|Schnürung aus Leder|Zierperlenbesatz|Zierquasten und Anhänger|Ledersohle|Sohlenhöhe: 0,5 cm|Farbe Cognac |Artikelnummer 9637420","Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Leder|Sohle: 80% Leder, 20% Gummi",,79.95,79.95
Essentiel,Pantolette mit Leopardenmuster,Neon Pink,37|38|39|40,Damen Pantolette von Essentiel|Textil|Leopardenmuster|Zwei verstellbare Riemen|Gummisohle|Sohlenhöhe: 3 cm|Farbe Neon Pink|Artikelnummer 9623237,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,169.95,169.95
Hilfiger Denim,Sneaker aus Leder und Textil mit Glitter-Effekt,Weiß|Sand,36|37|38|39|40|41|42,"Damen Sneaker von Hilfiger Denim|Leder mit Textileinsatz, Synthetik und Glitter-Effekt|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9582191","Hauptmaterial 1: 100% Leder, 100% Textil|Sohle: 100% Gummi",,89.95,89.95
Reebok,Sneaker aus Leder mit perforierten Details,Weiß,"35|5|36|6|37|6,5|37,5|7|38|7,5|39|8,5",Damen Sneaker von Reebok|Echtes Leder |Schnürverschluss|Perforierte Details |Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9624411,Hauptmaterial 1: 100% Leder,,89.95,89.95
Pepe Jeans,Sandalette aus Leder mit Holzsohle,Cognac |Schwarz,36|37|38|39|40|41,"Damen Sandalette von Pepe Jeans|Echtes Leder|Riemen|Verstellbarer Fesselriemen|Sohle aus Holz mit Gummibesatz|Blockabsatz|Absatzhöhe: 7,5 cm|Farbe Cognac |Artikelnummer 9635558",Hauptmaterial 1: 100% Leder|Sohle: 100% Holz,,99.95,99.95
MICHAEL Michael Kors,Pantolette aus Leder mit gekreuzten Riemen,Mittelbraun,"36|6|37|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10",Damen Pantolette von MICHAEL Michael Kors|Echtes Leder|Gekreuzte Riemen|Riemenverschluss mit Details in Goldoptik|Niedriger Absatz|Gummisohle|Absatzhöhe: 2 cm |Farbe Mittelbraun|Artikelnummer 9612820,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,149.95,149.95
Apple of Eden,Chelsea Boots aus Leder in Metallicoptik,Silber,36|37|38|39|40|41,"Damen Chelsea Boots von Apple of Eden|Echtes Leder in Metallicoptik|Elastische Einsätze|Abgerundete Spitze|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Silber|Artikelnummer 9558878",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,89.95
Armani Jeans,Zehentrenner mit sternförmigem Nietenbesatz,Schwarz,37|38|39,Damen Zehentrenner von Armani Jeans|Riemen aus Gummi|Sternförmiger Nietenbesatz|Logo-Applikation|Keilabsatz aus Gummi|Absatzhöhe: 5 cm|Farbe Schwarz|Artikelnummer 9571458,Hauptmaterial 1: 100% Gummi|Sohle: 100% Gummi,,74.95,74.95
Guess,Sandalette aus Leder mit Fransenbesatz,Blau|Rosa,36|37|38|39|40|41,"Damen Sandalette von GUESS|Modell Petra|Weiches Leder|Riemen mit perforierten Streifen und Fransenbesatz|Riemenverschluss mit perforierten Streifen und Fransenbesatz|High Heels|Logo-Muster an der Innensohle|Absatzhöhe: 10,5 cm|Farbe Rosa|Artikelnummer 9630059",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,125.95,125.95
Apple of Eden,Riemchensandalen aus Leder,Cognac ,37|38|39|40|41,Damen Riemchensandalen von Apple of Eden|Leder|Ledersohle|Dornschließe|Pompon-Besatz|Sohlenhöhe: 1 cm|Farbe Cognac |Artikelnummer 9637424,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Leder|Futter 2: 100% Synthetik|Sohle: 100% Leder,,79.95,79.95
Guess,Zehentrenner mit Zierösen und Nieten,Schwarz,36|37|38|39|40|41,Damen Zehentrenner von GUESS|Riemen in Lederoptik|Zierösen und Nieten|Reißverschluss an der Ferse|Innensohle aus echtem Leder|Flache Gummisohle|Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9630050,Hauptmaterial 1: 100% Textil|Futter 1: 100% Leder|Sohle: 100% Gummi,,105.95,105.95
ALPE,Sandalen aus Leder in Metallicoptik,Silber,36|37|38|39|40|41,"Damen Sandalen von Alpe|Echtes Leder|Metallicoptik|Gekreuzte Riemen in Schlangenlederoptik|Fersenriemen mit Klettverschluss|Innensohle aus Leder|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Silber|Artikelnummer 9636964",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,79.95,79.95
Selected Femme,Sneaker 'Donna' aus Veloursleder,Mittelgrau|Rosé,36|37|38|39|40|41,"Damen Sneaker von SELECTED FEMME|Modell Donna|Echtes Veloursleder|Abgerundete Spitze|Schnürverschluss|Perforierte Details im Fersenbereich|Fußbett aus Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Rosé|Artikelnummer 9632663",Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Leder|Sohle: 100% Gummi,,99.95,99.95
Apple of Eden,Ballerinas aus Leder mit Schnürung,Silber|Schwarz|Koralle,36|37|38|39|40|41,Damen Ballerinas von Apple of Eden|Echtes Leder|Vorne spitz zulaufend|Schnürung|Gummisohle|Made in Portugal|Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9637427,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,79.95,79.95
VIDORRETA,Espadrilles mit Plateausohle und Pailletten-Besatz,Taupe|Blau,36|37|38|39|40|41|42,Damen Espadrilles von Vidoretta|Textil mit Lederbesatz an der Ferse|Abgerundete Spitze|Elastische Einsätze an den Seiten|Blumen aus Pailletten|Plateausohle aus Gummi mit Kontrastbesatz in Flechtoptik|Handmade in Spain|Sohlenhöhe: 3 cm|Farbe Blau|Artikelnummer 9639220,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Sohle: 100% Gummi,,79.95,79.95
Selected Femme,Sneaker 'Donna' aus Leder,Cognac |Weiß,36|37|38|39|40|41,Damen Sneaker von SELECTED FEMME|Modell Donna|Echtes Leder|Straußenlederoptik|Kontrasteinsatz im Fersenbereich|Schnürverschluss|Innensohle aus Leder|Gummisohle|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9632669,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,129.95,129.95
Birkenstock,Zehentrenner mit ergonomischem Fußbett,Schwarz,38|39,"Damen Zehentrenner von BIRKENSTOCK|Modell Gizeh|Verstellbarer Riemen aus Birko-Flor in Schlangenlederoptik|Lacklederoptik|Innensohle aus Leder|Ergonomisches Fußbett aus Naturkork|EVA-Sohle|Sohlenhöhe: 3,5 cm|Farbe Schwarz|Artikelnummer 9643061",Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Leder|Futter 2: 100% Kork|Sohle: 100% Ethylenvinylacetat,,64.95,64.95
MARC CAIN BAGS & SHOES,Loafer aus Lackleder,Beige,36|1|37|2|38|3|39|4|40|5|41|6,"Damen Loafer von Marc Cain Bags & Shoes|Echtes Lackleder|Abgerundete Spitze|Logo-Applikation aus Metall|Innensohle aus Leder|Gummisohle|Made in Italy|Sohlenhöhe: 1,3 cm |Farbe Beige|Artikelnummer 9582054",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Synthetik,,259.0,259.0
Paco Gil ,Ballerinas aus Veloursleder mit Zierschleife,Rosé,"37|37,5|38|38,5|39|39,5|40|40,5|41|42",Damen Ballerinas von Paco Gil|Modell Adra|Echtes Veloursleder|Vorne spitz zulaufend|Zierschleife aus Mohair|Gummisohle|Absatzhöhe: 1 cm|Farbe Rosé|Artikelnummer 9636974,Hauptmaterial 1: 100% Veloursleder|Besatz 1: 100% Mohair|Sohle: 100% Gummi,,149.95,149.95
Marc O'Polo,Espadrilles mit Streifenmuster,Hellblau,36|37|38|39|40|41,"Damen Espadrilles von MARC O'POLO|Textil|Abgerundete Spitze|Innensohle aus Leder|Gummisohle mit Besatz in Flechtoptik|Streifenmuster|Sohlenhöhe: 2,5 cm|Farbe Hellblau|Artikelnummer 9606564",Hauptmaterial 1: 100% Textil|Futter 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,59.95,59.95
Pepe Jeans,Sandalen mit Schnürverschluss,Cognac ,36|37|38|39|40|41,Damen Sandalen von Pepe Jeans |Velourslederoptik|Riemen mit Details in Metallicoptik|Schnürverschluss|Gummisohle mit Besatz in Flechtoptik|Sohlenhöhe: 1 cm|Farbe Cognac |Artikelnummer 9635557,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,55.95,55.95
Havaianas,Zehentrenner mit Logo am Riemen,Schwarz|Rosé|Mittelgrau,35/36|37/38|39/40|41/42,"Damen Zehentrenner von havaianas|Strapazierfähiges Material|Logo am Riemen|Sohle aus Gummi|Sohlenhöhe: 1,5 cm|Farbe Schwarz|Artikelnummer 9646188",Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Synthetik|Sohle: 100% Gummi,,25.95,25.95
s.Oliver RED LABEL,Sandalette aus Veloursleder,Mittelgrau|Beige,36|37|38|39|40|41,Damen Sandalette von s.Oliver PREMIUM|Echtes Veloursleder|Riemen |Riemenverschluss|Absatz und Besatz an der Sohle in Krokodillederoptik|Gummisohle|Absatzhöhe: 9 cm|Farbe Beige|Artikelnummer 9634186,Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,69.95,69.95
Apple of Eden,Chelsea Boots aus Leder in Metallicoptik,Silber,36|37|38|39|40|41,"Damen Chelsea Boots von Apple of Eden|Echtes Leder in Metallicoptik|Elastische Einsätze|Abgerundete Spitze|Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm|Farbe Silber|Artikelnummer 9558878",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,89.95
Selected Femme,Sneaker 'Donna' aus Leder,Cognac |Weiß,36|37|38|39|40|41,Damen Sneaker von SELECTED FEMME|Modell Donna|Echtes Leder|Straußenlederoptik|Kontrasteinsatz im Fersenbereich|Schnürverschluss|Innensohle aus Leder|Gummisohle|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9632669,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,129.95,129.95
MICHAEL Michael Kors,Booties aus Veloursleder,Mittelbraun,"37|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10","Damen Booties von MICHAEL Michael Kors|Modell Sabrina Mid|Echtes Veloursleder|Abgerundete Spitze|Blockabsatz mit Kettendetail|Logo-Prägung am Kettendetail|Seitlicher Reißverschluss|Gummisohle|Absatzhöhe: 5,5 cm|Farbe Mittelbraun|Artikelnummer 9582371",Hauptmaterial 1: 100% Veloursleder|Sohle: 100% Gummi,,249.0,249.0
INUOVO,Zehentrenner mit geflochtenen Riemen aus Leder,Blau,36|37|38|39|40|41|42,Damen Zehentrenner von INUOVO|Geflochtene Riemen aus Leder|Details in Metallicoptik|Riemchenverschluss|Innensohle aus Leder|Gummisohle|Sohlenhöhe: 1 cm|Farbe Blau|Artikelnummer 9669934,Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi,,44.95,44.95
Birkenstock,Zehentrenner mit ergonomischem Fußbett,Schwarz,38|39,"Damen Zehentrenner von BIRKENSTOCK|Modell Gizeh|Verstellbarer Riemen aus Birko-Flor in Schlangenlederoptik|Lacklederoptik|Innensohle aus Leder|Ergonomisches Fußbett aus Naturkork|EVA-Sohle|Sohlenhöhe: 3,5 cm|Farbe Schwarz|Artikelnummer 9643061",Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Leder|Futter 2: 100% Kork|Sohle: 100% Ethylenvinylacetat,,64.95,64.95
VIDORRETA,Espadrilles mit Plateausohle und Pailletten-Besatz,Taupe|Blau,36|37|38|39|40|41|42,Damen Espadrilles von Vidoretta|Textil mit Lederbesatz an der Ferse|Abgerundete Spitze|Elastische Einsätze an den Seiten|Blumen aus Pailletten|Plateausohle aus Gummi mit Kontrastbesatz in Flechtoptik|Handmade in Spain|Sohlenhöhe: 3 cm|Farbe Blau|Artikelnummer 9639220,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Textil|Sohle: 100% Gummi,,79.95,79.95
Apple of Eden,Riemchensandalen aus Leder,Cognac ,37|38|39|40|41,Damen Riemchensandalen von Apple of Eden|Leder|Ledersohle|Dornschließe|Pompon-Besatz|Sohlenhöhe: 1 cm|Farbe Cognac |Artikelnummer 9637424,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Leder|Futter 2: 100% Synthetik|Sohle: 100% Leder,,79.95,79.95
Armani Jeans,Zehentrenner mit sternförmigem Nietenbesatz,Schwarz,37|38|39,Damen Zehentrenner von Armani Jeans|Riemen aus Gummi|Sternförmiger Nietenbesatz|Logo-Applikation|Keilabsatz aus Gummi|Absatzhöhe: 5 cm|Farbe Schwarz|Artikelnummer 9571458,Hauptmaterial 1: 100% Gummi|Sohle: 100% Gummi,,74.95,74.95
Guess,Sandalette aus Leder mit Fransenbesatz,Blau|Rosa,36|37|38|39|40|41,"Damen Sandalette von GUESS|Modell Petra|Weiches Leder|Riemen mit perforierten Streifen und Fransenbesatz|Riemenverschluss mit perforierten Streifen und Fransenbesatz|High Heels|Logo-Muster an der Innensohle|Absatzhöhe: 10,5 cm|Farbe Rosa|Artikelnummer 9630059",Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,125.95,125.95
Pepe Jeans,Sandalette aus Leder mit Holzsohle,Cognac |Schwarz,36|37|38|39|40|41,"Damen Sandalette von Pepe Jeans|Echtes Leder|Riemen|Verstellbarer Fesselriemen|Sohle aus Holz mit Gummibesatz|Blockabsatz|Absatzhöhe: 7,5 cm|Farbe Cognac |Artikelnummer 9635558",Hauptmaterial 1: 100% Leder|Sohle: 100% Holz,,99.95,99.95
MICHAEL Michael Kors,Pantolette aus Leder mit gekreuzten Riemen,Mittelbraun,"36|6|37|7|38|7,5|38,5|8|39|8,5|40|9|40,5|9,5|41|10",Damen Pantolette von MICHAEL Michael Kors|Echtes Leder|Gekreuzte Riemen|Riemenverschluss mit Details in Goldoptik|Niedriger Absatz|Gummisohle|Absatzhöhe: 2 cm |Farbe Mittelbraun|Artikelnummer 9612820,Hauptmaterial 1: 100% Leder|Sohle: 100% Gummi,,149.95,149.95
Selected Femme,Sneaker 'Donna' aus Veloursleder,Mittelgrau|Rosé,36|37|38|39|40|41,"Damen Sneaker von SELECTED FEMME|Modell Donna|Echtes Veloursleder|Abgerundete Spitze|Schnürverschluss|Perforierte Details im Fersenbereich|Fußbett aus Leder|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Rosé|Artikelnummer 9632663",Hauptmaterial 1: 100% Veloursleder|Futter 1: 100% Leder|Sohle: 100% Gummi,,99.95,99.95
