Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
United Colors of Benetton,Longsleeve mit Logo-Print,Marineblau|Weiß,98|XXS|104|XS|116|S|128|M|140|L,Kinder Longsleeve von United Colors of Benetton|Reine Baumwolle|Gerader Schnitt|Gerippter Rundhalsausschnitt|Logo-Print|Größenübersetzung siehe Größentabelle|Rückenlänge bei Größe S: 48 cm|Ärmellänge bei Größe S: 42 cm|Farbe Weiß|Artikelnummer 9570688,Hauptmaterial 1: 100% Baumwolle," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung| Hängend trocknen| Im Schatten trocknen",9.95,7.95
Review for Kids,Longsleeve mit Streifen und Stickerei,Marineblau,92|104|116|128|140,"Kinder Longsleeve von REVIEW for Kids|Baumwoll-Elasthan-Mix|Streifenmuster|Rundhalsausschnitt|Stickerei mit Zierperlenbesatz|Rückenlänge bei Größe 116: 39,5 cm|Ärmellänge bei Größe 116: 44,5 cm|Farbe Marineblau|Artikelnummer 9561039","Hauptmaterial 1: 95% Baumwolle, 5% Elasthan", Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Keine chemische Reinigung,15.95,9.95
Review for Teens,Longsleeve mit Stern aus Wende-Pailletten,Mittelgrau meliert|Bleu meliert,140|152|164|176,"Teenager Longsleeve von REVIEW for Teens|Baumwollmischung|Reguläre Passform|Rundhalsausschnitt|Kurzer Rückenschlitz|Message-Print|Melangeoptik|Stern aus Wende-Pailletten|Rückenlänge bei Größe 152: 59 cm|Ärmellänge bei Größe 152: 60,5 cm|Farbe Bleu meliert|Artikelnummer 9590428","Hauptmaterial 1: 50% Baumwolle, 50% Polyester"," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",17.95,17.95
Review for Kids,Longsleeve mit Print und Aufnäher,Marineblau|Royalblau meliert|Rot,92|104|116|128|140,Kinder Longsleeve von REVIEW for Kids|Reine Baumwolle|Gerader Schnitt|Gerippter Rundhalsausschnitt|Print und Aufnäher auf der Vorderseite|Rückenlänge bei Größe 116: 44 cm|Ärmellänge bei Größe 116: 41 cm|Farbe Rot|Artikelnummer 9560971,Hauptmaterial 1: 100% Baumwolle," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",15.95,9.95
Review for Teens,Bermudas im 5-Pocket-Design,Stein|Rauchblau|Dunkelblau|Rot|Mittelgrau,140|146|152|158|164|170|176,Teenager Bermudas von REVIEW for Teens|Baumwoll-Elasthan-Mix|Regulierbare Bundweite|Knopf- und Reißverschluss|5-Pocket-Design|Label-Patch|Bundweite bei Größe 152: 70 cm|Farbe Stein|Artikelnummer 9633764,"Hauptmaterial 1: 98% Baumwolle, 2% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",25.95,25.95
Review for Kids,Stone Washed Slim Fit 5-Pocket-Jeans,Jeans,92|98|104|110|116|122|128|134|140,"Kinder 5-Pocket-Jeans von REVIEW for Kids|Baumwollmischung mit Stretch-Anteil|Stone Washed|Slim Fit|Skinny Leg|Regulierbare Bundweite|Knopf- und Reißverschluss|Label-Patch|Innenbeinlänge bei Größe 116: 49,5 cm|Bundweite bei Größe 116: 48 cm|Farbe Jeans|Artikelnummer 9590468","Hauptmaterial 1: 69% Baumwolle, 29% Polyester, 2% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",25.95,25.95
G.O.L.,Slim Fit Hemd mit New Kent Kragen,Marineblau|Mittelgrau,140|146|152|158|164|170|176,Teenager Hemd von G.O.L.|Baumwollmischung|Slim Fit|New Kent Kragen|Knopfleiste|Sportmanschetten|Eingewebtes Punktemuster|Kontrastausputz |Rückenlänge bei Größe 152: 62 cm |Schulterbreite bei Größe 152: 36 cm |Ärmellänge bei Größe 152: 53 cm |Farbe Marineblau|Artikelnummer 9587476,"Hauptmaterial 1: 60% Baumwolle, 40% Polyester"," Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,39.95
Review for Kids,Coloured Slim Fit 5-Pocket-Jeans,Rosa|Violett|Türkis|Mint,92|98|104|110|116|122|128|134|140,Kinder 5-Pocket-Jeans von REVIEW for Kids|Baumwoll-Elasthan-Mix|Coloured Denim|Slim Fit|Skinny Leg|Knopf- und Reißverschluss|Zierniete an der Münztasche|Label-Patch am Bund|Innenbeinlänge bei Größe 116: 52 cm|Bundweite bei Größe 116: 50 cm|Farbe Rosa|Artikelnummer 9561000,"Hauptmaterial 1: 98% Baumwolle, 2% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",25.95,14.95
Review for Teens,T-Shirt mit floralem Muster,Marineblau,140|152|164|176,Teenager T-Shirt von REVIEW for Teens|Reine Baumwolle|Gerader Schnitt|Rundhalsausschnitt|Logo-Print|Florales Muster|Rückenlänge bei Größe 152: 56 cm|Farbe Marineblau|Artikelnummer 9633797,Hauptmaterial 1: 100% Baumwolle," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",15.95,15.95
Review for Kids,Longsleeve mit Schmetterlings-Print,Offwhite|Pink|Jeans,92|104|116|128|140,Kinder Longsleeve von REVIEW for Kids|Reine Baumwolle|Modell Glitter Fly|Lockerer Schnitt|Rundhalsausschnitt|Schmetterlings-Print mit Glitter-Effekt|Rückenlänge bei Größe 116: 43 cm|Ärmellänge bei Größe 116: 42 cm|Farbe Pink|Artikelnummer 9590491,Hauptmaterial 1: 100% Baumwolle, Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,9.95,7.95
SANETTA,BH mit Soft-Cups und Streifenmuster,Dunkelblau,140|152|164|176,Teenager-BH von Sanetta|Baumwollmischung mit Strecht-Anteil|Leicht wattierte und verstärkte Soft-Cups|Zierschleife|Zierborte in Kontrastfarbe |Verstellbare Träger in Kontrastfarbe|Verstellbarer Hakenverschluss|Streifenmuster|Größe: 70 A|Farbe Dunkelblau|Artikelnummer 9432210,"Hauptmaterial 1: 95% Baumwolle, 5% Elasthan", Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Keine chemische Reinigung,19.95,19.95
Review for Kids,T-Shirt mit Minions™-Motiv aus Wende-Pailletten,Dunkelblau|Mittelgrau meliert,104|116|128|140,"Kinder T-Shirt von REVIEW for Kids|Baumwollmischung|Gerippter Rundhalsausschnitt|Minions™-Motiv aus Wende-Pailletten|Message-Print|Rückenlänge bei Größe 116: 44,5 cm|Farbe Dunkelblau|Artikelnummer 9671245","Hauptmaterial 1: 50% Polyester, 50% Baumwolle"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",17.95,17.95
Review for Teens,Shirt mit Aufnähern,Weiß|Marineblau,140|152|164|176,Teenager Shirt von REVIEW for Teens|Reine Baumwolle|Gerippter Rundhalsausschnitt|Ärmel mit fixiertem Aufschlag|Aufnäher|Prints|Stickereien|Rückenlänge bei Größe 152: 55 cm|Farbe Weiß|Artikelnummer 9633706,Hauptmaterial 1: 100% Baumwolle," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",15.95,15.95
Tom Tailor,Sweatjacke mit Kapuze,Dunkelblau|Dunkelgrau meliert,140|152|164|176,"Teenager Sweatjacke von Tom Tailor|Reine Baumwolle|Longer Length|Kapuze|Durchgehender Reißverschluss|Zwei Eingrifftaschen|Rippenbündchen an Ärmeln und Saum |Rückenlänge bei Größe 152: 71,5 cm|Ärmellänge bei Größe 152: 56 cm|Farbe Dunkelgrau meliert|Artikelnummer 9540264",Hauptmaterial 1: 100% Baumwolle, Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Keine chemische Reinigung,39.95,19.95
Review for Teens,Bomber mit Wattierung,Rot|Dunkelblau|Dunkelgrün,140|152|164|176,Teenager Bomber von REVIEW for Teens|Strapazierfähiges Material|Reguläre Passform|Gerippter Stehkragen|Reißverschluss|Zwei Leistentaschen mit Druckknopfverschluss|Eine Ärmeltasche mit Reißverschluss|Rippenbündchen an Ärmeln und Saum|Wattierung|Rückenlänge bei Größe 152: 59 cm|Schulterbreite bei Größe 152: 40 cm|Ärmellänge bei Größe 152: 59 cm|Farbe Dunkelgrün|Artikelnummer 9588263,Hauptmaterial 1: 100% Nylon|Futter 1: 100% Polyester|Wattierung: 100% Polyester," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",59.95,39.95
Tom Tailor,Blouson mit Kapuze - wasserabweisend,Olivgrün,140|152|164|176,Teenager Blouson von TOM TAILOR|Wind- und wasserabweisendes Material|Kapuze|Reißverschluss|Reißverschlusstasche auf Brusthöhe|Eingrifftaschen mit Zierpatten|Logo-Badge auf dem Ärmel|Rippenbündchen an Ärmeln und Saum|Wattiert|Rückenlänge bei Größe 152: 59 cm|Schulterbreite bei Größe 152: 42 cm|Ärmellänge bei Größe 152: 58 cm|Farbe Olivgrün|Artikelnummer 9494643,Hauptmaterial 1: 100% Polyamid|Futter 1: 100% Polyester|Ärmelfutter: 100% Polyester|Füllung: 100% Polyester," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",69.95,49.95
Review for Teens,Slim Fit Hose mit Bügelfalten,Dunkelblau|Blau,134|140|146|152|158|164|170|176,Teenager Hose von REVIEW for Teens|Leichtes Material|Slim Fit|Regulierbare Knopfriegel am Bund|Knopf- und Reißverschluss|Zwei Eingrifftaschen|Zwei geknöpfte Leistentaschen|Bügelfalten|Innenbeinlänge bei Größe 128: 58 cm|Bundweite bei Größe 128: 58 cm|Farbe Blau|Artikelnummer 9553947,"Hauptmaterial 1: 78% Polyester, 22% Viskose|Futter 1: 100% Polyester|Futter 2: 90% Polyester, 10% Baumwolle"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,39.95
Review for Kids,Slim Fit 5-Pocket-Jeans im Washed Out Look,Taupe,92|98|104|110|116|122|128|134|140,Kinder 5-Pocket-Jeans von REVIEW for Kids|Baumwollmischung mit Stretch-Anteil |Washed Out Look|Slim Fit|Skinny Leg|Regulierbare Bundweite |Knopf- und Reißverschluss|Innenbeinlänge bei Größe 116: 50 cm|Bundweite bei Größe 116: 48 cm|Farbe Taupe|Artikelnummer 9560950,"Hauptmaterial 1: 98% Baumwolle, 2% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",25.95,19.95
Review for Teens,T-Shirt aus Baumwolle mit Streifen,Rot|Marineblau,140|152|164|176,Teenager T-Shirt von REVIEW for Teens|Reine Baumwolle|Slub Jersey|Streifenmuster|Rundhalsausschnitt|Rückenlänge bei Größe 152: 60 cm|Farbe Marineblau|Artikelnummer 9633790,Hauptmaterial 1: 100% Baumwolle," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",12.95,12.95
Tom Tailor,Fitted Longsleeve im Double-Layer-Look,Dunkelblau,140|152|164|176,Teenager Longsleeve von TOM TAILOR |Reine Baumwolle|Slub Jersey |Fitted|Rundhalsausschnitt|Aufgesetzte Brusttasche|Double-Layer-Look|Rückenlänge bei Größe 152: 64 cm |Ärmellänge bei Größe 152: 56 cm|Farbe Dunkelblau|Artikelnummer 9557643,Hauptmaterial 1: 100% Baumwolle," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",17.95,12.95
Eisend,Bolero aus Satin,Ecru,122|128|134|140|146|152,"Kinder Bolero von Eisend Kids|Satin|Kurzer Schnitt|Offene Vorderseite|Lange Ärmel|Rückenlänge bei Größe 128: 26 cm|Ärmellänge bei Größe 128: 46,5 cm|Farbe Ecru|Artikelnummer 9568416",Hauptmaterial 1: 100% Polyester," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",29.95,29.95
Review for Teens,T-Shirt mit Abschlüssen im Double-Layer-Look,Schilf|Weiß|Jeans,140|152|164|176,"Teenager T-Shirt von REVIEW for Teens|Reine Baumwolle|Reguläre Passform|Rundhalsausschnitt|Kurze Raglanärmel|Aufgesetzte Brusttasche|Gerollte Abschlüsse|Ärmel- und Saumabschluss im Double-Layer-Look|Rückenlänge bei Größe 152: 61,5 cm|Farbe Schilf|Artikelnummer 9588306",Hauptmaterial 1: 100% Baumwolle," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",12.95,12.95
Review for Kids,Hemd mit Kentkragen - bügelleicht,Weiß,92|104|116|128|140,Kinder Hemd von REVIEW for Kids|Reine Baumwolle|Gerader Schnitt|Bügelleicht|Kenkragen|Knopfleiste|1-Knopf-Manschetten|Teilungsnähte|Rückenlänge bei Größe 116: 50 cm|Schulterbreite bei Größe 116: 33 cm|Ärmellänge bei Größe 116: 43 cm|Farbe Weiß|Artikelnummer 9560942,Hauptmaterial 1: 100% Baumwolle," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",19.95,19.95
Review for Teens,Shirt mit Metallic-Print und Double-Layer-Look,Bordeaux Rot meliert,140|152|164|176,Teenager Shirt von Review Fourteen|Viskosemischung|Jersey|Leicht verlängerte Rückseite|Gerippter Rundhalsausschnitt|Dreiviertel-Ärmel|Metallic-Print mit Message-Prägung |Double-Layer-Look durch den Kontrastbesatz am Saum |Meliert|Rückenlänge bei Größe 152: 64 cm |Farbe Bordeaux Rot meliert|Artikelnummer 9485928,"Hauptmaterial 1: 50% Viskose, 50% Polyester"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",19.95,14.95
Eisend,Bolero mit Zierperlenbesatz,Weiß|Ecru,128|134|140|146|152,Kinder Bolero von Eisend Kids|Reine Baumwolle|Kurzer Schnitt|Feines Maschenbild|Rundhalsausschnitt|Knopfleiste|Raffungen im Schulterbereich|Zierperlenbesatz|Rückenlänge bei Größe 128: 31 cm|Ärmellänge bei Größe 128: 46 cm|Farbe Weiß|Artikelnummer 9568411,Hauptmaterial 1: 100% Baumwolle," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",39.95,39.95
Review for Teens,Coloured Regular Fit Jeans,Schwarz,140|146|152|158|164|170|176,Teenager 5-Pocket-Jeans von REVIEW for Teens|Baumwoll-Elasthan-Mix|Coloured Denim|Regular Fit|Knopf- und Reißverschluss|Regulierbare Knopfriegel am Bund|Label-Patch|Innenbeinlänge bei Größe 152: 71 cm|Bundweite bei Größe 152: 68 cm|Farbe Schwarz|Artikelnummer 9560834,"Hauptmaterial 1: 98% Baumwolle, 2% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,19.95
G.O.L.,Regular Fit Hemd mit Brusttasche,Weiß|Mittelgrau|Royalblau|Rot,128|134|140|146|152|158|164|170|176,Teenager Hemd von G.O.L.|Materialmischung mit Baumwoll-Anteil|Regular Fit|Umlegekragen|Aufgesetzte Brusttasche|Aufgesetzte Knopfleiste|1-Knopf-Manschetten|Rückenlänge bei Größe 128: 55 cm |Schulterbreite bei Größe 128: 36 cm |Ärmellänge bei Größe 128: 45 cm |Farbe Mittelgrau|Artikelnummer 9587459,"Hauptmaterial 1: 65% Polyester, 35% Baumwolle"," Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",25.95,25.95
Review for Teens,Light Stone Washed Regular Fit 5-Pocket-Jeans,Jeans,140|146|152|158|164|170|176,Teenager 5-Pocket-Jeans von REVIEW for Teens|Baumwoll-Elasthan-Mix|Light Stone Washed|Regular Fit|Straight Leg|Knopf- und Reißverschluss|Label-Patch am Bund|Ziernähte auf den Gesäßtaschen|Innenbeinlänge bei Größe 152: 71 cm|Bundweite bei Größe 152: 70 cm|Farbe Jeans|Artikelnummer 9560839,"Hauptmaterial 1: 99% Baumwolle, 1% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",29.95,19.95
G.O.L.,Regular Fit Hemd mit Brusttasche,Weiß|Mittelgrau|Royalblau|Rot,128|134|140|146|152|158|164|170|176,Teenager Hemd von G.O.L.|Materialmischung mit Baumwoll-Anteil|Regular Fit|Umlegekragen|Aufgesetzte Brusttasche|Aufgesetzte Knopfleiste|1-Knopf-Manschetten|Rückenlänge bei Größe 128: 55 cm |Schulterbreite bei Größe 128: 36 cm |Ärmellänge bei Größe 128: 45 cm |Farbe Weiß|Artikelnummer 9587458,"Hauptmaterial 1: 65% Polyester, 35% Baumwolle"," Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",25.95,25.95
Review for Teens,Slim Fit 5-Pocket-Hose mit Jerseyfutter,Dunkelrot|Schwarz,140|146|152|158|164|170|176,Teenager 5-Pocket-Jeans von REVIEW for Teens|Baumwoll-Elasthan-Mix|Slim Fit|Knopf- und Reißverschluss|Gürtelschlaufen am Bund|Label-Patch|Jerseyfutter|Innenbeinlänge bei Größe 152: 74 cm|Bundweite bei Größe 152: 62 cm|Farbe Schwarz|Artikelnummer 9545653,"Hauptmaterial 1: 98% Baumwolle, 2% Elasthan|Futter 1: 90% Baumwolle, 10% Viskose"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",35.95,24.95
SANETTA,Unterhemd aus Baumwoll-Elasthan-Mix ,Blau,140|152|164|176,Teenager Unterhemd von Sanetta|Baumwoll-Elasthan-Mix|V-Ausschnitt|Oeko-Tex® Standard 100|Made in Europe|Rückenlänge bei Größe 152: 57 cm |Farbe Blau|Artikelnummer 9523000,"Hauptmaterial 1: 95% Baumwolle, 5% Elasthan", Normalwaschgang 60°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,9.95,9.95
Review for Teens,Kleid aus Mesh mit Pailletten-Besatz,Dunkelblau|Pflaume,140|152|164|176,"Teenager Kleid von REVIEW for Teens|Leichtes Mesh |Taillierter Schnitt|Rundhalsausschnitt|Sehr kurze Ärmel |Pailletten-Besatz am Oberteil |Doppellagiger, ausgestellter Rockteil mit Raffungen |Leichtes, blickdichtes Unterkleid |Rückenlänge bei Größe 140: 70 cm|Farbe Pflaume|Artikelnummer 9560882",Hauptmaterial 1: 100% Nylon|Futter 1: 100% Polyester," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",45.95,34.95
Review for Kids,Jogpants mit Sternenmuster,Dunkelblau,92|104|116|128|140,"Kinder Jogpants von REVIEW for Kids|Reine Baumwolle|Lockerer Schnitt|Elastischer, umgelegter Bund|Zwei Eingrifftaschen|Elastische Beinabschlüsse|Sternenmuster|Innenbeinlänge bei Größe 116: 31 cm|Farbe Dunkelblau|Artikelnummer 9633505",Hauptmaterial 1: 100% Baumwolle," Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",17.95,17.95
Review for Teens,Tanktop mit Rundhalsausschnitt,Weiß|Schwarz|Hellgrau meliert|Neon Pink meliert,140|152|164|176,Teenager Tanktop von REVIEW for Teens|Baumwollmischung mit Stretch-Anteil|Leicht taillierter Schnitt|Rundhalsausschnitt|Rückenlänge bei Größe 152: 58 cm|Farbe Weiß|Artikelnummer 9633720,"Hauptmaterial 1: 57% Baumwolle, 38% Polyester, 5% Elasthan", Normalwaschgang 40°| Nicht bleichen| Trocknen mit reduzierter thermischer Beanspruchung| Mäßig heiß bügeln| Keine chemische Reinigung,7.95,7.95
Bench,Sweatjacke im langen Schnitt - meliert,Dunkelgrau meliert,140|152|164|176,Teenager Sweatjacke von Bench|Weiche Materialmischung|Langer Schnitt|Melangeoptik|Strukturierte Oberfläche|Stehkragen|Reißverschluss|Zwei Eingrifftaschen|Rippenbund am Saum|Weiches Fleecefutter|Rückenlänge bei Größe 152: 78 cm|Ärmellänge bei Größe 152: 59 cm|Farbe Dunkelgrau meliert|Artikelnummer 9520461,"Hauptmaterial 1: 89% Polyester, 11% Polyacryl|Innenseite: 100% Polyester", Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,59.95,39.95
Review for Teens,Jogpants mit Ziernähten,Dunkelblau|Olivgrün,146|152|158|164|170|176,Teenager Jogpants von REVIEW for Teens|Baumwoll-Elasthan-Mix|Schmal zulaufendes Bein |Elastischer Bund mit Tunnelzug|Seitliche Eingrifftaschen|Münztasche|Aufgesetzte Gesäßtaschen|Ziernähte |Label-Patch |Innenbeinlänge bei Größe 152: 62 cm |Farbe Dunkelblau|Artikelnummer 9588276,"Hauptmaterial 1: 97% Baumwolle, 3% Elasthan"," Normalwaschgang 40°| Nicht bleichen| Kein Trockner| Mäßig heiß bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",35.95,24.95
