Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
Polo Ralph Lauren,Sneaker 'Heather' aus Veloursleder,Khaki,40|7|41|8|42|9|43|10|44|11|45|12,"Herren Sneaker von Polo Sport|Modell Heather|Echtes Veloursleder|Kontrastbesatz |Logo aus Gummi|Schnürverschluss|Textilfutter|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Khaki|Artikelnummer 9635574","Hauptmaterial 1: 50% Leder, 35% Textil, 12% Synthetik|Futter 1: 100% Textil|Sohle: 100% Gummi",,119.95,119.95
Havaianas,Zehentrenner mit Logo-Applikation ,Schwarz|Mittelgrau,39/40|41/42|43/44|45/46,Herren Zehentrenner von Havaianas|Strapazierfähiges Material |Riemen mit Logo-Applikation|Gummisohle|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9646209,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,22.95,22.95
s.Oliver RED LABEL,Lederschuhe mit Kontrastdetails,Cognac ,41|42|43|44|45|46,Herren Lederschuhe von s.Oliver|Echtes Leder|Abgerundete Spitze|Schnürverschluss|Strukturierte Details |Details aus Veloursleder|Sohle aus Gummi|Absatzhöhe: 2 cm|Farbe Cognac |Artikelnummer 9634765,Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Veloursleder|Sohle: 100% Gummi,,79.95,79.95
Superdry,Zehentrenner mit Innensohle aus Kork,Dunkelblau|Aqua Blau|Orange,S|M|L,Herren Zehentrenner von Superdry|Riemen aus Gummi mit Logo|Innensohle aus Kork mit Logo-Prägung|Gummisohle|Sohlenhöhe: 1 cm|Farbe Dunkelblau|Artikelnummer 9622061,Hauptmaterial 1: 100% Gummi|Futter 1: 100% Kork|Sohle: 100% Gummi,,19.95,19.95
Nike,Sneaker 'Versatility' mit Rippenstruktur,Schwarz|Hellgrau|Orange,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12","Herren Sneaker von NIKE|Modell Versatility|Textil|Rippenstruktur|Logo-Print|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9659451",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,109.95,109.95
Superdry,Zehentrenner mit Logo-Prägung,Schwarz|Rot,S|M|L,"Herren Zehentrenner von Supderdry|Strapazierfähiges Material |Riemen mit Logo-Applikation|Laufsohle mit Logo-Prägung|Gummisohle|Sohlenhöhe: 1,5 cm|Farbe Rot|Artikelnummer 9622055",Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,19.95,19.95
H By Hudson,Schnürschuhe aus echtem Veloursleder,Mittelgrau|Mittelbraun,40|41|42|43|44|45|46,"Herren Schnürschuhe von H by Hudson|Modell Metteo|Echtes Veloursleder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Elastischer Einsatz an der Ferse|Hinterkappe aus Glattleder|Logo-Prägung|Sohlenhöhe: 3,5 cm|Farbe Mittelgrau|Artikelnummer 9638188","Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Leder, 100% Gummi", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,135.95,135.95
Superdry,Zehentrenner mit Innensohle aus Kork,Dunkelblau|Aqua Blau|Orange,S|M|L,Herren Zehentrenner von Superdry|Riemen aus Gummi mit Logo|Innensohle aus Kork mit Logo-Prägung|Gummisohle|Sohlenhöhe: 1 cm|Farbe Aqua Blau|Artikelnummer 9622062,Hauptmaterial 1: 100% Gummi|Futter 1: 100% Kork|Sohle: 100% Gummi,,19.95,19.95
New Balance,Sneaker aus echtem Veloursleder,Marineblau,"41,5|8|42|8,5|42,5|9|43|9,5|44|10|45|11|46,5|12","Herren Sneaker von New Balance|Modell 420|Echtes Veloursleder|Kontrasteinsätze aus Mesh|Abgerundete Spitze |Schnürverschluss|Sohle aus Gummi|Seitliche Logo-Aufnäher|Kontrastbesatz mit Logo-Print an der Ferse|Label-Patch an der Zunge|Zwei Paar Schnürsenkel|Sohlenhöhe: 3,5 cm|Farbe Marineblau|Artikelnummer 9634159",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,89.95
Superdry,Zehentrenner mit Logo-Prägung,Schwarz|Rot,S|M|L,"Herren Zehentrenner von Supderdry|Strapazierfähiges Material |Riemen mit Logo-Applikation|Laufsohle mit Logo-Prägung|Gummisohle|Sohlenhöhe: 1,5 cm|Farbe Schwarz|Artikelnummer 9622053",Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,19.95,19.95
Jack & Jones,Sneaker in Denimoptik,Hellblau,40|41|42|43|44|45|46,Herren Sneaker von JACK & JONES|Modell Teck Denim|Canvas|Denimoptik|Schnürverschluss|Abgerundete Spitze|Kontrastbesatz in Lederoptik|Logo-Details|Gummisohle in Kontrastfarbe|Sohlenhöhe: 2 cm|Farbe Hellblau|Artikelnummer 9608362,"Hauptmaterial 1: 90% Canvas, 10% Polyurethan|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Sohle: 100% Synthetik",,49.95,49.95
Nike,Sneaker 'Versatility' mit Rippenstruktur,Schwarz|Hellgrau|Orange,"40,5|7,5|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12","Herren Sneaker von NIKE|Modell Versatility|Textil|Rippenstruktur|Logo-Print|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Orange|Artikelnummer 9659453",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,109.95,109.95
adidas Originals,Sneaker mit Camouflage-Muster,Ecru,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von adidas Originals|Modell ZX Flux|Strapazierfähiges Material|Gummierte Logo-Streifen|Kontrastbesatz an der Ferse|Schnürverschluss|Camouflage-Muster|Gummisohle|Sohlenhöhe: 3 cm|Farbe Ecru|Artikelnummer 9622602,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,94.95,94.95
Nike,Sneaker 'Versatility' mit Rippenstruktur,Schwarz|Hellgrau|Orange,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12","Herren Sneaker von NIKE|Modell Versatility|Textil|Rippenstruktur|Logo-Print|Schnürverschluss|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Hellgrau|Artikelnummer 9659452",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,109.95,109.95
Fred Perry,Sneaker 'Kingston' mit Logo-Details,Dunkelblau|Jeans meliert,"41|7|42|8|43|9|44|9,5|44,5|10|46|11",Herren Sneaker von Fred Perry|Modell Kingston|Textil|Abgerundete Spitze|Schnürverschluss|Logo-Details|Gummisohle mit Zierstreifen|Sohlenhöhe: 2 cm|Farbe Jeans meliert|Artikelnummer 9595765,,,79.95,79.95
Marc O'Polo,Sneaker aus Canvas,Mittelgrau|Marineblau,40|41|42|43|44|45|46,Herren Sneaker von MARC O'POLO|Canvas|Abgerundete Spitze|Schnürverschluss|Logo-Details|Kontrastbesatz in Lederoptik an der Ferse|Kontrastfarbene Gummisohle|Sohlenhöhe: 3 cm|Farbe Mittelgrau|Artikelnummer 9609550,,,79.95,79.95
Fred Perry,Sneaker 'Kingston' mit Logo-Details,Dunkelblau|Jeans meliert,"41|7|42|8|43|9|44|9,5|44,5|10|46|11",Herren Sneaker von Fred Perry|Modell Kingston|Textil|Abgerundete Spitze|Schnürverschluss|Logo-Details|Gummisohle mit Zierstreifen|Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 9595764,,,79.95,79.95
Tommy Hilfiger,Slip-On Sneaker aus Canvas,Dunkelblau meliert|Jeans,41|42|43|44|45,Herren Slip-On Sneaker von Tommy Hilfiger|Canvas|Logo-Stickerei|Elastische Einsätze|Gummisohle|Sohlenhöhe: 2 cm|Farbe Jeans|Artikelnummer 9585603,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,65.95,65.95
Pepe Jeans,Espadrilles aus Veloursleder,Blau|Cognac ,41|42|43|44|45|46,Herren Espadrilles von Pepe Jeans|Echtes Veloursleder|Logo-Stickerei|Innensohle aus Textil|Flache Gummisohle mit Besatz in Flechtoptik|Sohlenhöhe: 1 cm|Farbe Blau|Artikelnummer 9635565,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,69.95,69.95
Tommy Hilfiger,Sneaker 'Vietnam' aus Canvas ,Schwarz|Marineblau,40|41|42|43|44|45|46,Herren Sneaker von Tommy Hilfiger|Modell Vietnam|Canvas|Abgerundete Spitze|Schnürverschluss|Ziernähte|Logo-Details|Gummisohle|Sohlenhöhe: 3 cm|Farbe Marineblau|Artikelnummer 9585606,"Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil, 100% Synthetik|Sohle: 100% Synthetik",,75.95,75.95
Pepe Jeans,Sneaker aus Textil,Weiß|Dunkelblau|Dunkelgrau,41|42|43|44|45|46,Herren Sneaker von Pepe Jeans|Textil|Ziernähte|Logo-Print|Schnürverschluss|Gummisohle|Sohlenhöhe: 1 cm|Farbe Weiß|Artikelnummer 9635560,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,55.95,55.95
Boss Green,Sneaker aus Velours- und Glattleder ,Schwarz|Weiß,40|41|42|43|44|45|46,"Herren Sneaker von BOSS Green|Veloursleder und Glattleder|Perforationen|Abgerundete Spitze|Schnürverschluss mit zwei Ösen in Kontrastfarbe|Innensohle aus Leder|Gummisohle in Kontrastfarbe|Zierstreifen mit Logo-Applikation|Sohlenhöhe: 2,5 cm |Farbe Weiß|Artikelnummer 9556444",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,179.95,179.95
Gant,Sneaker aus Canvas,Marineblau|Hellgrau,41|42|43|44|45|46,Herren Sneaker von GANT|Modell Bari|Canvas|Logo-Stickereien|Schnürverschluss|Gummisohle|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9629611,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Boss,Sneakers aus Leder,Schwarz|Dunkelblau,40|41|42|43|44|45,"Herren Sneakers von BOSS|Modell HB Racing|Leder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Kontrastdetails|Logo-Applikationen|Sohlenhöhe: 1,5 cm|Farbe Dunkelblau|Artikelnummer 9460106",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Futter 2: 100% Textil|Sohle: 100% Gummi,,239.0,239.0
Polo Ralph Lauren,Sneaker aus Veloursleder,Beige|Olivgrün,40|7|41|8|42|9|43|10|44|11|45|12,"Herren Sneaker von Polo Ralph Lauren|Echtes Veloursleder|Modell Hanford|Ziernähte|Logo-Stickereien|Schnürverschluss|Gummisohle mit Zierstreifen|Sohlenhöhe: 2,5 cm|Farbe Olivgrün|Artikelnummer 9578790",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Havaianas,Zehentrenner mit Logo-Applikation am Riemen,Blau|Rot|Grün|Marineblau,39/40|41/42|43/44|45/46,Herren Zehentrenner von havaianas |Strapazierfähiges Material|Riemen mit Logo-Applikation|Gummisohle|Sohlenhöhe: 2 cm|Farbe Blau|Artikelnummer 9646211,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,24.95,24.95
s.Oliver RED LABEL,Slip-On Sneaker aus Canvas,Taupe|Dunkelblau|Mittelgrau,41|42|43|44|45|46,"Herren Slip-On Sneaker von s.Oliver|Canvas|Zierstreifen und Ziernähte|Ösen|Zehenkappe aus Gummi|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Dunkelblau|Artikelnummer 9634775",Hauptmaterial 1: 100% Textil|Futter 1: 100% Synthetik|Sohle: 100% Gummi,,39.95,39.95
Havaianas,Zehentrenner mit Logo-Applikation am Riemen,Blau|Rot|Grün|Marineblau,39/40|41/42|43/44|45/46,Herren Zehentrenner von havaianas |Strapazierfähiges Material|Riemen mit Logo-Applikation|Gummisohle|Sohlenhöhe: 2 cm|Farbe Rot|Artikelnummer 9646212,Hauptmaterial 1: 100% Synthetik|Sohle: 100% Gummi,,24.95,24.95
Marc O'Polo,Zehentrenner aus echtem Leder,Schwarz|Dunkelbraun,41|42|43|44|45|46,"Herren Zehentrenner von MARC O'POLO|Echtes Leder|Abgerundete Spitze|Riemen mit textilem Besatz|Innensohle aus Leder|Sohle aus Gummi|Logo-Prägung|Sohlenhöhe: 2,5 cm|Farbe Schwarz|Artikelnummer 9612659",Hauptmaterial 1: 100% Leder|Futter 1: 100% Leder|Sohle: 100% Gummi, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,49.95,49.95
Nike,Sneaker 'Internationalist' mit Logo-Details ,Schwarz|Marineblau|Olivgrün|Weiß|Rot|Rot,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von NIKE|Modell Internationalist|Textil|Abgerundete Spitze|Kontrasteinsätze aus Veloursleder|Schnürverschluss|Logo-Details|Profilsohle aus Gummi|Sohlenhöhe: 1 cm|Farbe Rot|Artikelnummer 9659527,,,89.95,89.95
adidas Originals,Sneaker 'LA Trainer' aus Veloursleder,Marineblau,"41 1/3|7,5|42|8|42 2/3|8,5|43|9|44|9,5|44 2/3|10|45 1/3|10,5|46|11|46 2/3|11,5|47 1/3|12",Herren Sneaker von adidas Originals|Modell LA Trainer|Echtes Veloursleder|Einsätze aus Mesh|Logo-Streifen|Schnürverschluss|Ortholite®-Einlegesohle|Herausnehmbare Fersenbolzen |Gummisohle|Sohlenhöhe: 2 cm|Farbe Marineblau|Artikelnummer 9637275,Hauptmaterial 1: 100% Textil|Hauptmaterial 2: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Hugo,High Top Sneaker aus echtem Leder,Weiß,41|42|43|44|45,"Herren High Top Sneaker von HUGO|Modell Fusion_Hito_Itexo|Echtes Leder|Struktur|Schnürverschluss|Überknöchelhoher Schaft |Profilsohle aus Gummi|Sohlenhöhe: 2,5 cm |Farbe Weiß|Artikelnummer 9562036",Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Futter 2: 100% Leder|Sohle: 100% Gummi,,229.0,229.0
P448,High Top Sneaker 'E7 Skate' im Vintage Look,Khaki,40|41|42|43|44|45|46,"Herren High Top Sneaker von P448|Modell E7 Skate|Leder|Gummisohle|Abgerundete Spitze|Überknöchelhoher Schaft|Schnürverschluss|Seitlicher Reißverschluss|Kontrastbesatz|Besatz in Metallicoptik mit Lochmuster|Sohlenhöhe: 2,5 cm|Farbe Khaki|Artikelnummer 9621807",Hauptmaterial 1: 100% Leder|Futter 1: 100% Synthetik|Sohle: 100% Gummi,,199.95,199.95
s.Oliver RED LABEL,Sneaker mit Schnürverschluss,Khaki|Dunkelblau,41|42|43|44|45|46,Herren Sneaker von s.Oliver|Strapazierfähiges Material|Lederoptik|Abgerundete Spitze|Schnürverschluss|Gummisohle|Elastische Einsätze an den Seiten|Ziernähte|Seitliche Logo-Applikation|Logo-Aufnäher|Kontrastbesatz an der Ferse |Sohlenhöhe: 2 cm|Farbe Khaki|Artikelnummer 9634766,Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,49.95,49.95
Tommy Hilfiger,Zehentrenner mit Lederdetail,Marineblau|Schwarz|Blau,41|42|43|44|45|46,Herren Zehentrenner von Tommy Hilfiger |Textil|Riemen mit Lederdetail und Logo-Stickerei|Logo-Aufnäher am Riemen|Logo-Muster am Fußbett|Gummisohle |Sohlenhöhe: 1 cm|Farbe Schwarz|Artikelnummer 9597721,Hauptmaterial 1: 100% Textil|Besatz 1: 100% Leder|Sohle: 100% Gummi,,34.95,34.95
s.Oliver RED LABEL,Sneaker mit Schnürverschluss,Khaki|Dunkelblau,41|42|43|44|45|46,Herren Sneaker von s.Oliver|Strapazierfähiges Material|Lederoptik|Abgerundete Spitze|Schnürverschluss|Gummisohle|Elastische Einsätze an den Seiten|Ziernähte|Seitliche Logo-Applikation|Logo-Aufnäher|Kontrastbesatz an der Ferse |Sohlenhöhe: 2 cm|Farbe Dunkelblau|Artikelnummer 9634767,Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,49.95,49.95
Polo Ralph Lauren,Pantolette mit gepolstertem Riemen,Schwarz|Dunkelblau|Weiß,40|7|41|8|42|9|43|10|44|11|45|12|46|13,"Herren Pantolette von Polo Ralph Lauren|Gepolsterter Riemen mit gummiertem Logo|Strukturierte Innensohle|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Weiß|Artikelnummer 9635571",Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,39.95,39.95
s.Oliver RED LABEL,Sneaker mit Vorderkappe,Weiß|Blau,41|42|43|44|45|46,"Herren Sneaker von s.Oliver|Lederoptik|Gummisohle|Abgerundete Spitze mit Vorderkappe|Schnürverschluss|Sohlenhöhe: 2,5 cm|Farbe Blau|Artikelnummer 9634771",Hauptmaterial 1: 100% Synthetik|Futter 1: 100% Textil|Futter 2: 100% Textil|Futter 3: 100% Synthetik|Sohle: 100% Gummi,,49.95,49.95
Polo Ralph Lauren,Pantolette mit gepolstertem Riemen,Schwarz|Dunkelblau|Weiß,40|7|42|9|43|10|44|11|45|12|46|13,"Herren Pantolette von Polo Ralph Lauren|Gepolsterter Riemen mit gummiertem Logo|Strukturierte Innensohle|Gummisohle|Sohlenhöhe: 2,5 cm|Farbe Dunkelblau|Artikelnummer 9635570",Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,39.95,39.95
Boss Green,Sneaker aus Veloursleder mit Textileinsatz,Mittelgrau|Beige|Dunkelblau,40|41|42|43|44|45|46,Herren Sneaker von BOSS Green|Modell Akeen|Echtes Veloursleder|Kontrasteinsätze aus Textil und Gummi|Abgerundete Spitze|Schnürverschluss|Logo-Applikationen|Profilsohle aus Gummi|Sohlenhöhe: 1 cm|Farbe Mittelgrau|Artikelnummer 9581852,Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Textil|Hauptmaterial 3: 100% Gummi|Sohle: 100% Gummi,,139.95,139.95
Tommy Hilfiger,Sneaker aus Canvas ,Dunkelblau meliert|Hellgrau meliert|Jeans,40|41|42|43|44|45|46,Herren Sneaker von Tommy Hilfiger|Canvas|Abgerundete Spitze|Schnürverschluss|Logo-Stickerei|Fersenbereich in Kontrastfarbe|Logo-Applikation an der Zunge|Gummisohle |Sohlenhöhe: 2 cm|Farbe Jeans|Artikelnummer 9585600,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,65.95,65.95
Nike,Sneaker 'Air Max Tavas' mit Logo-Print,Schwarz,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von Nike|Modell Air Max Tavas|Strukturiertes Textil|Logo-Print|Kontrastbesatz in Lederoptik im Fersenbereich|Schnürverschluss|Ortholite®-Fußbett|Gummisohle|Sohlenhöhe: 3 cm|Farbe Schwarz|Artikelnummer 9659437,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Besatz 1: 100% Synthetik|Sohle: 100% Gummi,,119.95,119.95
adidas Originals,Sneaker aus Veloursleder mit Kontrastbesatz,Schwarz,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals |Modell EQT Support|Echtes Veloursleder|Kontrasteinsätze aus Mesh und Gummi|Ortholite®-Fußbett|Vorgeformtes TPU-Element an Ferse und Seite |Abgerundete Spitze |Schnürverschluss|Profilsohle aus Gummi|Sohlenhöhe: 3,5 cm|Farbe Schwarz|Artikelnummer 9622605",Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Gummi|Hauptmaterial 3: 100% Textil,,119.95,119.95
Nike,Sneaker 'Roshe One' mit Logo-Prints,Olivgrün,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12","Herren Sneaker von NIKE|Modell Roshe One|Strapazierfähiges Material|Logo-Prints|Schnürverschluss|Gummisohle|Sohlenhöhe: 3,5 cm|Farbe Olivgrün|Artikelnummer 9659426",Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,94.95,94.95
adidas Originals,Sneaker aus Veloursleder,Beige,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von adidas Originals|Modell Gazelle|Echtes Veloursleder|Logo-Streifen|Modellname in Metallicoptik|Kontrastbesatz an der Ferse|Schnürverschluss|Gummisohle|Sohlenhöhe: 2 cm|Farbe Beige|Artikelnummer 9622612,Hauptmaterial 1: 100% Leder|Futter 1: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Nike,Sneaker 'Metcon 3' aus Mesh,Schwarz|Weiß,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von NIKE|Modell Metcon 3|Mesh|Abgerundete Spitze|Schnürverschluss|Flywire-Fasern|Kontrastbesatz aus Gummi|Logo-Details|Drop-In Mittelsohle|Gummisohle|Sohlenhöhe: 2 cm|Farbe Schwarz|Artikelnummer 9659446,,,129.95,129.95
adidas Originals,Sneaker aus echtem Leder,Grün,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,"Herren Sneaker von adidas Originals|Modell Gazelle|Echtes Leder|Gummisohle|Abgerundete Spitze|Schnürverschluss|Logo-Streifen|Sohlenhöhe: 2,5 cm|Farbe Grün|Artikelnummer 9622614",Hauptmaterial 1: 100% Leder|Hauptmaterial 2: 100% Synthetik|Futter 1: 100% Textil|Futter 2: 100% Synthetik|Sohle: 100% Gummi,,99.95,99.95
Nike,Sneaker 'Air Huarache Ultra SE' mit Fersenriemen,Olivgrün|Weiß,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von Nike|Modell Air Huarache Ultra SE|Leichtes Material|Neopren-Innenschuh|Gummisohle|Abgerundete Spitze|Schnürverschluss|Elastischer Fersenriemen|Logo-Applikation|Sohlenhöhe: 3 cm|Farbe Olivgrün|Artikelnummer 9659430,,,135.95,135.95
adidas Originals,Sneaker mit Camouflage-Muster,Olivgrün,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von adidas Originals|Strapazierfähiges Material|Modell ZX FLUX|Gummierte Logo-Streifen|Kontrastbesatz an der Ferse|Schnürverschluss|Gummisohle|Camouflage-Muster|Sohlenhöhe: 3 cm|Farbe Olivgrün|Artikelnummer 9622601,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,94.95,94.95
Nike,Sneaker 'Air Max 90 Essential' aus Leder,Mittelgrau,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von NIKE|Modell Air Max 90 Essential|Leder|Zweifarbiges Design|Kontrasteinsätze aus Textil|Abgerundete Spitze|Schnürverschluss|Gepolsterter Knöchelbereich|Logo-Details|Max Air-Element im Fersenbereich|Gummisohle|Sohlenhöhe: 3 cm|Farbe Mittelgrau|Artikelnummer 9659432,,,139.95,139.95
adidas Originals,Sneaker aus Veloursleder mit Ortholite®-Fußbett,Ecru,42|8|43|9|44 2/3|10|46|11|47 1/3|12|41 1/3|7/|42 2/3|8/|44|9/|45 1/3|10/|46 2/3|11/,Herren Sneaker von adidas Originals|Modell Dragon|Echtes Veloursleder mit Textilbesatz|Abgerundete Spitze |Schnürverschluss|Logo-Streifen|Logo-Applikationen|Fußbett mit Ortholite®-Technologie|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Ecru|Artikelnummer 9633238,Hauptmaterial 1: 100% Veloursleder|Hauptmaterial 2: 100% Textil|Sohle: 100% Gummi,,99.95,99.95
Nike,Sneaker 'Air Max Tavas' mit Logo-Prints,Hellgrau|Olivgrün,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von NIKE|Modell Air Max Tavas|Strukturiertes Textil|Logo-Prints|Gummierter Besatz mit Lochmuster|Logo-Stickerei|Gummisohle|Sohlenhöhe: 3 cm|Farbe Hellgrau|Artikelnummer 9659438,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Besatz 1: 100% Synthetik|Sohle: 100% Gummi,,125.95,125.95
Toms,Slipper aus Canvas mit Logo-Stickerei,Mittelgrau,"39|8,5|40|9|41|9,5|43|10|43,5|10,5|44|11|44,5|11,5|45|12|46|13",Herren Slipper von TOMS|Modell Alpargata Decons|Canvas |Logo-Stickerei|Profilsohle aus Gummi|Sohlenhöhe: 1 cm|Farbe Mittelgrau|Artikelnummer 9595521,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,59.95,59.95
Nike,Sneaker 'Zoom Train Action' aus strapazierfähigem Material,Schwarz|Hellgrau,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von NIKE|Modell Zoom Train Action|Strapazierfähiges Material|Logo-Prints|Schnürverschluss|Gummisohle mit Kontrastbesatz|Sohlenhöhe: 3 cm|Farbe Hellgrau|Artikelnummer 9659450,Hauptmaterial 1: 100% Textil|Futter 1: 100% Textil|Sohle: 100% Gummi,,89.95,89.95
Toms,Slipper aus Canvas in Denimoptik,Hellblau,"39|8,5|40|9|41|9,5|43|10|43,5|10,5|44|11|44,5|11,5|45|12|46|13",Herren Slipper von TOMS|Modell Alpargata Decons|Canvas in Denimoptik|Abgerundete Spitze|Profilsohle aus Gummi|Sohlenhöhe: 2 cm|Farbe Hellblau|Artikelnummer 9595520,Hauptmaterial 1: 100% Textil|Sohle: 100% Gummi,,59.95,59.95
Nike,Sneaker 'Air Huarache Ultra SE' mit Fersenriemen,Olivgrün|Weiß,"40,5|7,5|41|8|42|8,5|42,5|9|43|9,5|44|10|44,5|10,5|45|11|45,5|11,5|46|12",Herren Sneaker von Nike|Modell Air Huarache Ultra SE|Leichtes Material|Neopren-Innenschuh|Gummisohle|Abgerundete Spitze|Schnürverschluss|Elastischer Fersenriemen|Logo-Applikation|Sohlenhöhe: 3 cm|Farbe Weiß|Artikelnummer 9659431,,,135.95,135.95
