Brandname,Productname,Colors,Sizes,Description,Materials,Maintenance,RegularPrice,CurrentPrice
REVIEW,Schal mit spitz zulaufenden Enden ,Rosé,OS|1,Damen Schal von Review|Weiches Material |Strukturiertes Maschenbild|Fransenabschlüsse |Spitz zulaufende Enden|Grafisches Muster|260 x 55 cm |Farbe Rosé|Artikelnummer 9548964,"Hauptmaterial 1: 75% Polyacryl, 25% Polyester"," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",29.95,14.95
s.Oliver RED LABEL,Ledergürtel in Metallicoptik,Silber|Gold,80|85|90|95|100,Damen Gürtel von s.Oliver|Echtes Leder|Metallicoptik|Reptilienstruktur|Dornschließe aus Metall|Breite: 1 cm|Farbe Silber|Artikelnummer 9708136,Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,19.95,19.95
s.Oliver RED LABEL,Sneakersocken im 5er-Pack,Blau|Weiß|Schwarz,35/38|39/42,Damensneakersocken von s.Oliver|Baumwollmischung mit Stretch-Anteil|Formbeständig|Schmale Komfortbündchen|Keine drückenden Nähte|Eingewebtes Logo|Verstärkte Ferse und Spitze|5er-Pack|Farbe Weiß|Artikelnummer 9467066,"Hauptmaterial 1: 62% Baumwolle, 36% Polyester, 2% Elasthan", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,9.95
Marc O'Polo,Geldbörse aus echtem Leder,Schwarz|Haselnuss Braun,OS,"Damen Geldbörse von MARC O'POLO|Echtes Leder|Rundum-Reißverschluss|Logo-Applikation und Logo-Gravur|Vier Schein- und zwei Steckfächer|Münzfach mit Reißverschluss|Zwölf Kartenfächer|Dezente Ziernähte|Höhe: 10 cm |Breite: 19 cm |Tiefe: 2,5 cm |Farbe Haselnuss Braun|Artikelnummer 9627637",Hauptmaterial 1: 100% Leder,,89.95,89.95
Tommy Hilfiger,Crossbody Bag mit perforiertem Logo,Schwarz,OS,Damen Crossbody Bag von Tommy Hilfiger|Strapazierfähiges Material|Lederoptik|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Ein verstellbarer Schulterriemen|Perforiertes Logo|Details in Kontrastfarbe|Höhe: 14 cm|Breite: 20 cm|Tiefe: 9 cm|Farbe Schwarz|Artikelnummer 9554725,Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,89.95,89.95
Marc O'Polo,Geldbörse aus echtem Leder,Schwarz|Haselnuss Braun,OS,"Damen Geldbörse von MARC O'POLO|Echtes Leder|Rundum-Reißverschluss|Logo-Applikation und Logo-Gravur|Vier Schein- und zwei Steckfächer|Münzfach mit Reißverschluss|Zwölf Kartenfächer|Dezente Ziernähte|Höhe: 10 cm |Breite: 19 cm |Tiefe: 2,5 cm |Farbe Schwarz|Artikelnummer 9627636",Hauptmaterial 1: 100% Leder,,89.95,89.95
Liebeskind Berlin,Schlüsselanhänger aus Leder,Schwarz|Beige|Bordeaux Rot,OS|1,Damen Schlüsselanhänger von Liebeskind Berlin|Echtes Leder mit Narbung|Modell Lili|Logo-Prägung|Metallring|Gesamtlänge: 13 cm |Farbe Schwarz|Artikelnummer 9546084,Hauptmaterial 1: 100% Leder,,9.95,9.95
s.Oliver RED LABEL,Füßlinge im 2er-Pack,Schwarz|Weiß|Sand,35/38|39/42,Damen Füßlinge von s.Oliver|Baumwollmischung mit Stretch-Anteil|Elastisches Bündchen|2er-Pack|Farbe Sand|Artikelnummer 9510677,"Hauptmaterial 1: 80% Baumwolle, 17% Polyamid, 3% Elasthan", Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,7.95,7.95
Liebeskind Berlin,Schlüsselanhänger aus Leder,Schwarz|Beige|Bordeaux Rot,OS|1,Damen Schlüsselanhänger von Liebeskind Berlin|Echtes Leder mit Narbung|Modell Lili|Logo-Prägung|Metallring|Gesamtlänge: 13 cm |Farbe Beige|Artikelnummer 9546085,Hauptmaterial 1: 100% Leder,,9.95,9.95
Tommy Hilfiger,Geldbörse mit Herzmuster,Rot,OS,Damen Geldbörse von Tommy Hilfiger|Lederoptik|Rundum-Reißverschluss mit Zierquaste|Drei Scheinfächer|Zwölf Kartenfächer|Münzfach mit Reißverschluss|Herzmuster|Logo-Applikation|Höhe: 10 cm|Breite: 21 cm|Tiefe: 2 cm|Farbe Rot|Artikelnummer 9585097,"Hauptmaterial 1: 80% Baumwolle, 20% Polyvinylchlorid",,69.95,69.95
Liebeskind Berlin,iPhone 6 Case mit Logo-Print ,Schwarz|Rot,OS|1,Dame iPhone 6 Case von Liebeskind Berlin|Flexibler Kunststoff|Logo-Print|Aussparungen für Kamera und Kabel|Passend für iPhone 6|14 x 7 cm|Farbe Rot|Artikelnummer 9546102,Hauptmaterial 1: 100% Polyurethan,,14.95,9.95
Lieblingsstück,Tuch mit Pompon-Besatz,Offwhite,OS|1,Damen Tuch von Lieblingsstück|Reine Baumwolle|Modell Mial|Kontrastnähte|Pompon-Besatz an den Abschlüssen|120 x 120 cm|Farbe Offwhite|Artikelnummer 9652922,Hauptmaterial 1: 100% Baumwolle," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",69.95,69.95
Boss Orange,Tuch mit floralem Muster,Rosa,OS|1SIZE,Damen Tuch von BOSS Orange|Baumwoll-Modal-Mix|Modell Nasianna|Fransenabschluss|Florales Muster|120 x 120 cm|Farbe Rosa|Artikelnummer 9598398,"Hauptmaterial 1: 53% Baumwolle, 47% Modal"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",69.95,69.95
Abro,Clutch aus fein genarbtem Leder,Rosé,OS|1,Damen Clutch von Abro|Echtes Leder |Feine Narbung|Überschlag mit Magnetverschluss|Ein Hauptfach|Zwei Stechfächer und ein Reißverschlussfach innen |Höhe: 14 cm|Breite: 24 cm|Tiefe: 2 cm|Farbe Rosé|Artikelnummer 9552678,Hauptmaterial 1: 100% Leder,,69.95,69.95
MICHAEL Michael Kors,Geldbörse aus Saffianoleder,Rosé,OS|1,"Damen Geldbörse von MICHAEL Michael Kors|Saffianoleder|Modell Jet Set Travel|Ein Hauptfach mit Druckknopfverschluss|Ein Scheinfach innen|Ein Sichtfach innen|Sechs Kartenfächer innen|Ein Reißverschlussfach außen|Logo-Applikation|Höhe: 9,5 cm|Breite: 11 cm|Tiefe: 3,5 cm|Farbe Rosé|Artikelnummer 9619205",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,85.95,85.95
APOLLO,Socken mit Weihnachts-Applikation,Schwarz|Rot|Grün,36/41,Damen Socken von Apollo|Flauschiges Material|Überknöchellang|Elastisches Bündchen|Verstärkte Ferse und Spitze|Anti-Rutsch-Sohle|Weihnachts-Applikation|Farbe Rot|Artikelnummer 9642125,"Hauptmaterial 1: 97% Polyester, 3% Elasthan", Normalwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,7.95
Admü Belts,Gürtel aus Lackleder,Schwarz|Gold,80|85|90|95|100,Damen Gürtel von ADMÜ Belts|Echtes Leder|Lackleder|Dornschließe aus Metall|Gürtelbreite: 2 cm |Farbe Gold|Artikelnummer 9614067,Hauptmaterial 1: 100% Leder,,24.95,19.95
Luxuar,Stola aus Federn,Schwarz|Ecru|Altrosa|Dunkelblau,OS|1,Damen Stola von LUXUAR FASHION|Federn|Hakenverschluss|Futter aus Satin|Rückenlänge bei Größe 1: 38 cm|Farbe Dunkelblau|Artikelnummer 9579723,Hauptmaterial 1: 100% Truthahnfedern, Handwäsche| Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung| Keine Nassreinigung möglich,79.95,79.95
Tommy Hilfiger,Strandtasche mit Logo-Aufnäher,Marineblau,OS,Damen Strandtasche von Tommy Hilfiger|Geflochtenes Material|Zwei Trageriemen|Ein Steckfach innen|Logo-Aufnäher|Höhe: 33 cm|Breite: 50 cm|Tiefe: 15 cm|Riemenlänge: 51 cm|Farbe Marineblau|Artikelnummer 9585068,Hauptmaterial 1: 100% Polyethylen,,79.95,79.95
Weekend Max Mara,Schal mit Farbverlauf,Ecru|Khaki,OS|SPACE,Damen Schal von Weekend Max Mara|Leinen-Baumwoll-Mix|Fransenabschluss|Farbverlauf|170 x 100 cm|Farbe Ecru|Artikelnummer 9574608,"Hauptmaterial 1: 58% Leinen, 42% Baumwolle"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",79.95,79.95
Drykorn,Schal mit Sternenmuster,Weiß|Schwarz,OS|1,Damen Schal von DRYKORN|Baumwollmischung mit Seide-Anteil |Modell Starry_2|Eingefasste Abschlüsse|Sternenmuster|132 x 125 cm|Farbe Schwarz|Artikelnummer 9610985,"Hauptmaterial 1: 80% Baumwolle, 20% Seide"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",79.95,79.95
s.Oliver RED LABEL,Strümpfe im 2er-Pack,Jeans|Rot|Dunkelrot,35/38|39/42,"Damen Strümpfe von s.Oliver|Baumwollmischung mit Stretch-Anteil|Überknöchelhoch|Elastischer, gerippter Bund|Sohle mit Stickerei|2er-Pack|Farbe Rot|Artikelnummer 9617814","Hauptmaterial 1: 73% Baumwolle, 26% Polyamid, 1% Elasthan", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,4.95
MAX&Co.,Schal mit floralem Muster,Gelb,M,Damen Schal von MAX&Co.;|Baumwollmischung mit Seide-Anteil|Florales Muster |Fransen an den Abschlüssen|175 x 68 cm |Farbe Gelb|Artikelnummer 9597555,"Hauptmaterial 1: 70% Baumwolle, 30% Seide"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",59.95,59.95
s.Oliver RED LABEL,Strümpfe im 2er-Pack,Jeans|Rot|Dunkelrot,35/38|39/42,"Damen Strümpfe von s.Oliver|Baumwollmischung mit Stretch-Anteil|Überknöchelhoch|Elastischer, gerippter Bund|Sohle mit Stickerei|2er-Pack|Farbe Jeans|Artikelnummer 9617813","Hauptmaterial 1: 73% Baumwolle, 26% Polyamid, 1% Elasthan", Schonwaschgang 40°| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,9.95,4.95
SURI FREY,Hobo Bag mit Kordeldetails,Camel,OS|1,"Damen Hobo Bag von SURI FREY|Geflochtenes Material in Lederoptik|Modell Nelly|Kordeldetails|Außenfach mit Reißverschluss|Hauptfach mit Reißverschluss|Zwei Reißverschlussfächer und ein Steckfach innen|Abnehmbarer Trageriemen mit Logo-Anhänger und Zierquaste|Abnehmbarer, verstellbarer Schulterriemen|Gemustertes Futter|Höhe: 34 cm|Breite: 42 cm|Tiefe: 9 cm|Riemenlänge: 38 cm|Farbe Camel|Artikelnummer 9607660",Hauptmaterial 1: 100% Synthetik,,74.95,74.95
Armani Jeans,Schal mit Logo-Prints,Schwarz|Marineblau,OS|1,Damen Schal von Armani Jeans|Reine Viskose|Dreifarbiges Design|Logo-Prints|180 x 60 cm|Farbe Marineblau|Artikelnummer 9571337,," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf",59.95,59.95
Fritzi aus Preußen,Shopper im Vintage Look,Schwarz|Hellgrau|Cognac ,OS|1,"Damen Shopper von Fritzi aus Preußen|Strapazierfähiges Material|Modell Inke|Vintage Look|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach, zwei Steckfächer innen|Zwei Trageriemen|Ein abnehmbarer, verstellbarer Schulterriemen|Ziernähte|Label-Patch|Höhe: 29 cm|Breite: 38 cm|Tiefe: 10,5 cm|Riemenlänge: 52 cm|Farbe Cognac |Artikelnummer 9578877",Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,74.95,74.95
Le Specs,Sonnenbrille mit leicht transparentem Rahmen,Sand,OS|1,Damen Sonnenbrille von Le Specs|Robustes Material|Leicht transparenter Rahmen|Leicht eckige Brillengläser|Logo-Applikationen an den Bügeln|Bügel mit Einsätzen in Gold-Optik|Inklusive Brillenetui|Farbe Sand|Artikelnummer 9342256,Hauptmaterial 1: 100% Kunststoff,,69.95,69.95
Olga Berg,Box Clutch mit strukturiertem Muster,Gold|Silber,OS|1,Damen Box Clutch von Olga Berg|Schimmerndes Material|Rechteckige Form |Ein Hauptfach mit Klickverschluss|Klickverschluss mit Logo-Prägung|Abnehmbarer Kettenriemen|Strukturiertes Muster|Höhe: 11 cm|Breite: 20 cm|Tiefe: 2 cm|Farbe Silber|Artikelnummer 9628532,,,69.95,69.95
Abro,Clutch aus Leder mit Überschlag,Rosa|Schwarz,OS|1,"Damen Clutch von abro |Echtes Leder|Feine Narbung|Überschlag mit Magnetverschluss|Ein Reißverschlussfach und zwei Steckfächer innen|Höhe: 14,5 cm |Breite: 23,5 cm|Tiefe: 2,5 cm |Farbe Schwarz|Artikelnummer 9627617",Hauptmaterial 1: 100% Leder,,69.95,69.95
SURI FREY,Rucksack mit Perforationen,Schwarz|Rosé,OS|1,Damen Rucksack von SURI FREY|Perforiertes Material|Modell Romy|Zwei Hauptfächer mit Reißverschluss|Zwei Reißverschlussfächer innen|Ein Frontfach mit Reißverschluss|Ein Reißverschlussfach auf der Rückseite|Verstellbare Schulterriemen|Abnehmbare Zierquaste|Logo-Applikation|Höhe: 34 cm |Breite: 31 cm |Tiefe: 11 cm |Farbe Rosé|Artikelnummer 9607604,Hauptmaterial 1: 100% Synthetik,,69.95,69.95
L.Credi,Trapezshopper in Metallicoptik,Silber,OS|1,"Damen Trapezshopper von L.CREDI|Strapazierfähiges Material|Schlangenlederoptik|Metallicoptik|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach und vier Steckfächer|Abnehmbarer Logo-Anhänger|Logo-Applikation|Zwei Trageriemen|Abnehmbarer, verstellbarer Schulterriemen|Höhe: 24 cm|Breite: 34 cm|Tiefe: 14 cm|Riemenlänge: 46 cm|Farbe Silber|Artikelnummer 9607250",Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Polyester,,69.95,69.95
Liebeskind Berlin,Geldbörse aus echtem Leder,Schwarz,OS|1,"Damen Geldbörse von Liebeskind Berlin|Weiches Leder|Modell ConnyF7|Ein Hauptfach mit Rundum-Reißverschluss|Ein Münzfach mit Druckknopfverschluss|Zwei Scheinfächer|Sechs Kartenfächer|Sieben Steckfächer|Logo-Prägung|Ziernähte|Höhe: 10,5 cm|Breite: 13 cm|Tiefe: 3 cm|Farbe Schwarz|Artikelnummer 9591135",Hauptmaterial 1: 100% Leder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,69.95
SURI FREY,Rucksack mit Perforationen,Olivgrün|Marineblau,OS|1,Damen Rucksack von SURI FREY|Perforiertes Material |Modell Izzy|Hauptfach mit Zugverschluss|Überschlag mit Magnetverschluss|Ein Reißverschluss- und ein Steckfach innen|Verstellbare Schulterriemen|Riemen und Zugverschluss in Kontrastfarbe|Höhe: 30 cm |Breite: 24 cm |Tiefe: 12 cm |Farbe Marineblau|Artikelnummer 9607628,Hauptmaterial 1: 100% Synthetik,,69.95,69.95
Marc O'Polo,Geldbörse aus echtem Leder,Cognac |Schwarz,OS|1,"Damen Geldbörse von MARC O'POLO|Weiches Leder|Ein Hauptfach mit Rundum-Reißverschluss|Ein Münzfach mit Reißverschluss innen|Zwei Scheinfächer innen|Sechs Kartenfächer innen|Drei Steckfächer innen|Logo-Prägung|Ziernähte|Inklusive Geschenkbox|Höhe: 10 cm|Breite: 18,5 cm|Tiefe: 3 cm|Farbe Schwarz|Artikelnummer 9642635",Hauptmaterial 1: 100% Rindsleder, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,69.95
SURI FREY,Shopper in Flechtoptik,Camel,OS|1,"Damen Shopper von SURI FREY|Lederoptik|Modell Nelly|Vorderseite in Flechtoptik mit Zierkordeln|Ein unterteiltes Hauptfach mit Reißverschluss|Zwei Reißverschlussfächer innen|Ein Steckfach innen|Zwei Trageriemen|Ein abnehmbarer, verstellbarer Schulterriemen|Ein abnehmbarer Logo-Anhänger mit Zierquaste|Höhe: 26 cm|Breite: 38 cm|Tiefe: 15 cm|Riemenlänge: 45 cm|Farbe Camel|Artikelnummer 9607657",,,69.95,69.95
Tommy Hilfiger,Geldbörse mit Streifen-Dessin,Marineblau,OS,"Damen Geldbörse von Tommy Hilfiger |Strapazierfähiges, strukturiertes Material |Rundum-Reißverschluss|Ein Münzfach|Drei Scheinfächer|Zwei Steckfächer, zwölf Kartenfächer|Streifen-Dessin|Logo-Applikation in Goldoptik|Höhe: 10 cm|Breite: 19 cm|Tiefe: 3 cm|Farbe Marineblau|Artikelnummer 9554758",Hauptmaterial 1: 100% Polyurethan, Nicht bleichen| Nicht bügeln| Keine chemische Reinigung| Hängend trocknen| Im Schatten trocknen,69.95,69.95
L.Credi,Handtasche mit Kontrastdetails,Schwarz|Bordeaux Rot,OS|1,"Damen Handtasche von L.CREDI|Lederoptik|Hauptfach mit Reißverschluss|Zwei Steckfächer und ein Reißverschlussfach innen|Zwei Trageriemen mit abnehmbarem Logo-Anhänger|Ein abnehmbarer, verstellbarer Schulterriemen|Kontrastdetails|Logo-Prägung|Höhe: 24 cm|Breite: 26 cm|Tiefe: 11 cm|Riemenlänge: 43 cm|Farbe Schwarz|Artikelnummer 9688239",Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Polyester,,69.95,69.95
Calvin Klein,Geldbörse mit Rundum-Reißverschluss,Pink,OS,"Damen Geldbörse von Calvin Klein|Strapazierfähiges Material|Modell M4rissa|Lederoptik|Hauptfach mit Rundum-Reißverschluss|Zwei Scheinfächer innen|Ein Münzfach mit Reißverschluss innen|Sechszehn Kartenfächer innen|Kleine Logo-Applikation|Inklusive Geschenkbox|Höhe: 11 cm|Breite: 19,5 cm|Tiefe: 3 cm|Farbe Pink|Artikelnummer 9583154","Hauptmaterial 1: 55% Polyurethan, 45% Polyvinylchlorid", Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,69.95,69.95
Liebeskind Berlin,Geldbörse mit Glitter-Effekt,Schwarz,OS|1,"Damen Geldbörse von Liebeskind Berlin |Echtes Leder|Glitter-Effekt|Rundum-Reißverschluss |Münzfach mit Druckknopfverschluss|Fünf Karten- und zwei Scheinfächer|Logo-Print|Höhe: 10 cm |Breite: 13 cm |Tiefe: 2,5 cm|Farbe Schwarz|Artikelnummer 9546082",Hauptmaterial 1: 100% Leder,,69.95,69.95
Coast,Schal aus Webpelz,Beige,OS|1,Damen Schal von Coast |Webpelz|Hakenverschluss|Futter auf der Unterseite|100 x 20 cm |Farbe Beige|Artikelnummer 9653569,"Hauptmaterial 1: 75% Polyacryl, 14% Polyester, 11% Modacryl|Futter 1: 100% Polyester"," Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt.",54.95,54.95
Calvin Klein,Geldbörse mit Logo-Prägung,Schwarz|Pink,OS,Damen Geldbörse von Calvin Klein|Strapazierfähiges Material|Lederoptik|Überschlag mit Druckknopfverschluss|Ein Hauptfach|Drei Scheinfächer innen|Ein Münzfach mit Reißverschluss innen|Zwölf Kartenfächer innen|Zwei Steckfächer innen|Logo-Prägung und -Applikation|Inklusive Geschenkbox|Höhe: 10 cm|Breite: 19 cm|Tiefe: 4 cm|Farbe Pink|Artikelnummer 9583160,Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,64.95,64.95
Marc O'Polo,Dreieckstuch mit Mustermix,Pink,OS|OSO,Damen Dreieckstuch von MARC O'POLO|Reine Baumwolle|Verstärkte Abschlüsse|Ziernähte an den Abschlüssen|Teilungsnähte|Mustermix|200 x 90 cm|Farbe Pink|Artikelnummer 9645771,Hauptmaterial 1: 100% Baumwolle," Schonwaschgang 30°| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Keine chemische Reinigung",49.95,49.95
MICHAEL Michael Kors,Schlüsselanhänger mit Blüten-Anhänger,Schwarz,OS|1,Damen Schlüsselanhänger von MICHAEL Michael Kors|Glänzendes Metall|Schlüsselring|Karabinerverschluss|Großer Blüten-Anhänger|Logo-Anhänger|Inklusive Geschenkbox|Farbe Schwarz|Artikelnummer 9560513,Hauptmaterial 1: 100% Metall,,49.95,49.95
L.Credi,Shopper mit unterteiltem Hauptfach,Rosé,OS|1,"Damen Shopper von L.CREDI|Strapazierfähiges Material|Modell Yvonne|Lederoptik|Ein unterteiltes Hauptfach mit Reißverschluss|Zwei Reißverschlussfächer innen|Vier Steckfächer innen|Zwei Trageriemen mit abnehmbarem Logo-Anhänger|Ein abnehmbarer, verstellbarer Schulterriemen|Logo-Applikation|Höhe: 26 cm|Breite: 34 cm|Tiefe: 15,5 cm|Riemenlänge: 45 cm|Farbe Rosé|Artikelnummer 9607206",Hauptmaterial 1: 100% Synthetik, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,59.95,59.95
Tamaris,Handtasche mit Zierquasten,Sand,OS|1,"Damen Handtasche von Tamaris|Strapazierfähiges Material|Lederoptik und Vintage Look|Ein unterteiltes Hauptfach mit Magnetriegel|Zwei Reißverschlussfächer innen|Zwei Steckfächer innen|Ein Reißverschlussfach außen|Zwei Trageriemen|Ein abnehmbarer, verstellbarer Schulterriemen|Abnehmbare Zierquasten|Höhe: 22 cm|Breite: 30 cm|Tiefe: 15,5 cm|Riemenlänge: 35 cm|Farbe Sand|Artikelnummer 9644224",Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,59.95,59.95
Le Specs,Vollrand Sonnenbrille in runder Form,Schwarz,OS|1,Damen Sonnebrille von Le Specs|Kunststofffassung|Runde From|Vollrand|Metall-Logo|UV-Schutz|Inklusive Brillenetui|Farbe Schwarz|Artikelnummer 9475218,,,59.95,59.95
Persona by Marina Rinaldi,Schal aus Bouclé,Schwarz,OS|1,Damen Schal von Persona by Marina Rinaldi|Weiches Material mit Schurwoll-Anteil |Bouclé|Fransenabschluss |Zickzack-Muster und Melangeoptik|200 x 50 cm |Farbe Schwarz|Artikelnummer 9515457,"Hauptmaterial 1: 42% Polyacryl, 38% Schurwolle, 20% Polyamid"," Handwäsche| Nicht bleichen| Kein Trockner| Nicht heiß bügeln, Vorsicht beim Bügeln mit Dampf| Eingeschränkte chemische Reinigung: Perchlorethylen, Kohlenwasserstoffe erlaubt. Begrenzung der Feuchtigkeitszugabe und/oder der mechanischen Beanspruchung und/oder der Temperatur.",89.95,59.95
Fritzi aus Preußen,Shopper im Vintage Look,Schwarz|Hellgrau|Cognac ,OS|1,"Damen Shopper von Fritzi aus Preußen|Strapazierfähiges Material|Modell Inke|Vintage Look|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach, zwei Steckfächer innen|Zwei Trageriemen|Ein abnehmbarer, verstellbarer Schulterriemen|Ziernähte|Label-Patch|Höhe: 29 cm|Breite: 38 cm|Tiefe: 10,5 cm|Riemenlänge: 52 cm|Farbe Schwarz|Artikelnummer 9578874",Hauptmaterial 1: 100% Polyurethan|Futter 1: 100% Polyester, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,74.95,59.95
Fritzi aus Preußen,Handtasche mit abnehmbarem Schulterriemen,Blau|Hellgrau|Hellbraun,OS|1,"Damen Handtasche von Fritzi aus Preußen|Strapazierfähiges Material|Modell Imke|Lederoptik|Ein Hauptfach mit Reißverschluss|Ein Reißverschlussfach innen|Zwei Steckfächer innen|Zwei Trageriemen mit Knotendetails|Ein abnehmbarer, verstellbarer Schulterriemen|Logo-Aufnäher|Höhe: 21,5 cm|Breite: 30 cm|Tiefe: 16 cm|Riemenlänge: 50 cm|Farbe Hellbraun|Artikelnummer 9596261",Hauptmaterial 1: 100% Polyurethan, Nicht waschen| Nicht bleichen| Kein Trockner| Nicht bügeln| Keine chemische Reinigung,59.95,59.95
